BiotoPi Daemon Logfile
2018-01-28 18:09:02  Running...
2018-01-28 18:09:03  Running...
2018-01-28 18:09:04  Running...
2018-01-28 18:09:05  Running...
2018-01-28 18:09:06  Running...
2018-01-28 18:09:07  Running...
2018-01-28 18:09:08  Running...
2018-01-28 18:09:09  Running...
2018-01-28 18:09:10  Running...
2018-01-28 18:09:11  Running...
2018-01-28 18:09:12  Running...
2018-01-28 18:09:13  Running...
2018-01-28 18:09:14  Running...
2018-01-28 18:09:15  Running...
2018-01-28 18:09:17  Running...
2018-01-28 18:09:18  Running...
2018-01-28 18:09:19  Running...
2018-01-28 18:09:20  Running...
2018-01-28 18:09:21  Running...
2018-01-28 18:09:22  Running...
2018-01-28 18:09:23  Running...
2018-01-28 18:09:24  Running...
2018-01-28 18:09:25  Running...
2018-01-28 18:09:26  Running...
2018-01-28 18:09:27  Running...
2018-01-28 18:09:28  Running...
2018-01-28 18:09:29  Running...
2018-01-28 18:09:30  Running...
2018-01-28 18:09:31  Running...
2018-01-28 18:09:32  Running...
2018-01-28 18:09:34  Running...
2018-01-28 18:09:35  Running...
2018-01-28 18:09:36  Running...
2018-01-28 18:09:37  Running...
2018-01-28 18:09:38  Running...
2018-01-28 18:09:39  Running...
2018-01-28 18:09:40  Running...
2018-01-28 18:09:41  Running...
2018-01-28 18:09:42  Running...
2018-01-28 18:09:43  Running...
2018-01-28 18:09:44  Running...
2018-01-28 18:09:45  Running...
2018-01-28 18:09:46  Running...
2018-01-28 18:09:47  Running...
2018-01-28 18:09:48  Running...
2018-01-28 18:09:49  Running...
2018-01-28 18:09:50  Running...
2018-01-28 18:09:52  Running...
2018-01-28 18:09:53  Running...
2018-01-28 18:09:54  Running...
2018-01-28 18:09:55  Running...
2018-01-28 18:09:56  Running...
2018-01-28 18:09:57  Running...
2018-01-28 18:09:58  Running...
2018-01-28 18:09:59  Running...
2018-01-28 18:10:00  Running...
2018-01-28 18:10:01  Running...
2018-01-28 18:10:02  Running...
2018-01-28 18:10:03  Running...
2018-01-28 18:10:04  Running...
2018-01-28 18:10:05  Running...
2018-01-28 18:10:06  Running...
2018-01-28 18:10:07  Running...
2018-01-28 18:10:08  Running...
2018-01-28 18:10:10  Running...
2018-01-28 18:10:11  Running...
2018-01-28 18:10:12  Running...
2018-01-28 18:10:13  Running...
2018-01-28 18:10:14  Running...
2018-01-28 18:10:14 Shutdown BiotoPi Daemon
2018-01-28 18:10:14 Starting BiotoPi Daemon
2018-01-28 18:10:16  Running...
2018-01-28 18:10:18  Running...
2018-01-28 18:10:19  Running...
2018-01-28 18:10:20  Running...
2018-01-28 18:10:21  Running...
2018-01-28 18:10:22  Running...
2018-01-28 18:10:23  Running...
2018-01-28 18:10:24  Running...
2018-01-28 18:10:25  Running...
2018-01-28 18:10:26  Running...
2018-01-28 18:10:27  Running...
2018-01-28 18:10:28  Running...
2018-01-28 18:10:29  Running...
2018-01-28 18:10:30  Running...
2018-01-28 18:10:31  Running...
2018-01-28 18:10:32  Running...
2018-01-28 18:10:33  Running...
2018-01-28 18:10:34  Running...
2018-01-28 18:10:36  Running...
2018-01-28 18:10:37  Running...
2018-01-28 18:10:38  Running...
2018-01-28 18:10:39  Running...
2018-01-28 18:10:40  Running...
2018-01-28 18:10:41  Running...
2018-01-28 18:10:42  Running...
2018-01-28 18:10:43 start test_daemon one -> from test Running...
2018-01-28 18:10:44 start test_daemon one -> from test Running...
2018-01-28 18:10:45 start test_daemon one -> from test Running...
2018-01-28 18:10:46 start test_daemon one -> from test Running...
2018-01-28 18:10:47 start test_daemon one -> from test Running...
2018-01-28 18:10:48 start test_daemon one -> from test Running...
2018-01-28 18:10:49 start test_daemon one -> from test Running...
2018-01-28 18:10:50 start test_daemon one -> from test Running...
2018-01-28 18:10:51 start test_daemon one -> from test Running...
2018-01-28 18:10:53 start test_daemon one -> from test Running...
2018-01-28 18:10:54 start test_daemon one -> from test Running...
2018-01-28 18:10:55 start test_daemon one -> from test Running...
2018-01-28 18:10:56 start test_daemon one -> from test Running...
2018-01-28 18:10:57 start test_daemon one -> from test Running...
2018-01-28 18:10:58 start test_daemon one -> from test Running...
2018-01-28 18:10:59 start test_daemon one -> from test Running...
2018-01-28 18:11:00 start test_daemon one -> from test Running...
2018-01-28 18:11:01 start test_daemon one -> from test Running...
2018-01-28 18:11:02 start test_daemon one -> from test Running...
2018-01-28 18:11:03 start test_daemon one -> from test Running...
2018-01-28 18:11:04 start test_daemon one -> from test Running...
2018-01-28 18:11:05 start test_daemon one -> from test Running...
2018-01-28 18:11:06 start test_daemon one -> from test Running...
2018-01-28 18:11:07 start test_daemon one -> from test Running...
2018-01-28 18:11:08 start test_daemon one -> from test Running...
2018-01-28 18:11:10 start test_daemon one -> from test Running...
2018-01-28 18:11:11 stop test_daemon one -> from test Running...
2018-01-28 18:11:12 stop test_daemon one -> from test Running...
2018-01-28 18:11:13 stop test_daemon one -> from test Running...
2018-01-28 18:11:14 stop test_daemon one -> from test Running...
2018-01-28 18:11:15 stop test_daemon one -> from test Running...
2018-01-28 18:11:16 stop test_daemon one -> from test Running...
2018-01-28 18:11:17 stop test_daemon one -> from test Running...
2018-01-28 18:11:18 stop test_daemon one -> from test Running...
2018-01-28 18:11:19 stop test_daemon one -> from test Running...
2018-01-28 18:11:20 stop test_daemon one -> from test Running...
2018-01-28 18:11:21 stop test_daemon one -> from test Running...
2018-01-28 18:11:22 stop test_daemon one -> from test Running...
2018-01-28 18:11:23 stop test_daemon one -> from test Running...
2018-01-28 18:11:24 stop test_daemon one -> from test Running...
2018-01-28 18:11:25 stop test_daemon one -> from test Running...
2018-01-28 18:11:26 stop test_daemon one -> from test Running...
2018-01-28 18:11:28 stop test_daemon one -> from test Running...
2018-01-28 18:11:29 stop test_daemon one -> from test Running...
2018-01-28 18:11:30 stop test_daemon one -> from test Running...
2018-01-28 18:11:31 stop test_daemon one -> from test Running...
2018-01-28 18:11:32 stop test_daemon one -> from test Running...
2018-01-28 18:11:33 stop test_daemon one -> from test Running...
2018-01-28 18:11:34 stop test_daemon one -> from test Running...
2018-01-28 18:11:35 stop test_daemon one -> from test Running...
2018-01-28 18:11:36 stop test_daemon one -> from test Running...
2018-01-28 18:11:37 stop test_daemon one -> from test Running...
2018-01-28 18:11:38 stop test_daemon one -> from test Running...
2018-01-28 18:11:39 stop test_daemon one -> from test Running...
2018-01-28 18:11:40 stop test_daemon one -> from test Running...
2018-01-28 18:11:41 stop test_daemon one -> from test Running...
2018-01-28 18:11:42 stop test_daemon one -> from test Running...
2018-01-28 18:11:43 stop test_daemon one -> from test Running...
2018-01-28 18:11:44 stop test_daemon one -> from test Running...
2018-01-28 18:11:46 stop test_daemon one -> from test Running...
2018-01-28 18:11:47 stop test_daemon one -> from test Running...
2018-01-28 18:11:48 stop test_daemon one -> from test Running...
2018-01-28 18:11:49 stop test_daemon one -> from test Running...
2018-01-28 18:11:50 stop test_daemon one -> from test Running...
2018-01-28 18:11:51 stop test_daemon one -> from test Running...
2018-01-28 18:11:52 stop test_daemon one -> from test Running...
2018-01-28 18:11:53 stop test_daemon one -> from test Running...
2018-01-28 18:11:54 stop test_daemon one -> from test Running...
2018-01-28 18:11:55 stop test_daemon one -> from test Running...
2018-01-28 18:11:56 stop test_daemon one -> from test Running...
2018-01-28 18:11:57 stop test_daemon one -> from test Running...
2018-01-28 18:11:58 stop test_daemon one -> from test Running...
2018-01-28 18:11:59 stop test_daemon one -> from test Running...
2018-01-28 18:12:00 stop test_daemon one -> from test Running...
2018-01-28 18:12:01 stop test_daemon one -> from test Running...
2018-01-28 18:12:02 stop test_daemon one -> from test Running...
2018-01-28 18:12:03 stop test_daemon one -> from test Running...
2018-01-28 18:12:05 stop test_daemon one -> from test Running...
2018-01-28 18:12:06 stop test_daemon one -> from test Running...
2018-01-28 18:12:07 stop test_daemon one -> from test Running...
2018-01-28 18:12:08 stop test_daemon one -> from test Running...
2018-01-28 18:12:09 stop test_daemon one -> from test Running...
2018-01-28 18:12:10 stop test_daemon one -> from test Running...
2018-01-28 18:12:11 stop test_daemon one -> from test Running...
2018-01-28 18:12:12 stop test_daemon one -> from test Running...
2018-01-28 18:12:12 Shutdown BiotoPi Daemon
2018-01-28 18:12:12 Starting BiotoPi Daemon
2018-01-28 18:12:14  Running...
2018-01-28 18:12:15  Running...
2018-01-28 18:12:17  Running...
2018-01-28 18:12:18  Running...
2018-01-28 18:12:19  Running...
2018-01-28 18:12:20  Running...
2018-01-28 18:12:21  Running...
2018-01-28 18:12:22  Running...
2018-01-28 18:12:23  Running...
2018-01-28 18:12:24  Running...
2018-01-28 18:12:25  Running...
2018-01-28 18:12:26  Running...
2018-01-28 18:12:27  Running...
2018-01-28 18:12:28  Running...
2018-01-28 18:12:29  Running...
2018-01-28 18:12:29 Shutdown BiotoPi Daemon
2018-01-28 18:12:49 Starting BiotoPi Daemon
2018-01-28 18:12:50 start test_daemon one -> from test Running...
2018-01-28 18:12:51 start test_daemon one -> from test Running...
2018-01-28 18:12:52 start test_daemon one -> from test Running...
2018-01-28 18:12:53 start test_daemon one -> from test Running...
2018-01-28 18:12:54 start test_daemon one -> from test Running...
2018-01-28 18:12:55 start test_daemon one -> from test Running...
2018-01-28 18:12:56 start test_daemon one -> from test Running...
2018-01-28 18:12:57 start test_daemon one -> from test Running...
2018-01-28 18:12:58 start test_daemon one -> from test Running...
2018-01-28 18:12:59 start test_daemon one -> from test Running...
2018-01-28 18:13:00 start test_daemon one -> from test Running...
2018-01-28 18:13:02 start test_daemon one -> from test Running...
2018-01-28 18:13:03 start test_daemon one -> from test Running...
2018-01-28 18:13:04 start test_daemon one -> from test Running...
2018-01-28 18:13:05 start test_daemon one -> from test Running...
2018-01-28 18:13:06 start test_daemon one -> from test Running...
2018-01-28 18:13:07 start test_daemon one -> from test Running...
2018-01-28 18:13:08 start test_daemon one -> from test Running...
2018-01-28 18:13:09 start test_daemon one -> from test Running...
2018-01-28 18:13:10 start test_daemon one -> from test Running...
2018-01-28 18:13:11 stop test_daemon one -> from test Running...
2018-01-28 18:13:12 stop test_daemon one -> from test Running...
2018-01-28 18:13:13 stop test_daemon one -> from test Running...
2018-01-28 18:13:14 stop test_daemon one -> from test Running...
2018-01-28 18:13:15 stop test_daemon one -> from test Running...
2018-01-28 18:13:16 stop test_daemon one -> from test Running...
2018-01-28 18:13:17 stop test_daemon one -> from test Running...
2018-01-28 18:13:18 stop test_daemon one -> from test Running...
2018-01-28 18:13:20 stop test_daemon one -> from test Running...
2018-01-28 18:13:21 stop test_daemon one -> from test Running...
2018-01-28 18:13:22 stop test_daemon one -> from test Running...
2018-01-28 18:13:23 stop test_daemon one -> from test Running...
2018-01-28 18:13:24 stop test_daemon one -> from test Running...
2018-01-28 18:13:25 stop test_daemon one -> from test Running...
2018-01-28 18:13:26 stop test_daemon one -> from test Running...
2018-01-28 18:13:27 stop test_daemon one -> from test Running...
2018-01-28 18:13:28 stop test_daemon one -> from test Running...
2018-01-28 18:13:29 stop test_daemon one -> from test Running...
2018-01-28 18:13:30 stop test_daemon one -> from test Running...
2018-01-28 18:13:31 stop test_daemon one -> from test Running...
2018-01-28 18:13:32 stop test_daemon one -> from test Running...
2018-01-28 18:13:33 stop test_daemon one -> from test Running...
2018-01-28 18:13:34 stop test_daemon one -> from test Running...
2018-01-28 18:13:36 stop test_daemon one -> from test Running...
2018-01-28 18:13:37 stop test_daemon one -> from test Running...
2018-01-28 18:13:38 stop test_daemon one -> from test Running...
2018-01-28 18:13:39 stop test_daemon one -> from test Running...
2018-01-28 18:13:40 stop test_daemon one -> from test Running...
2018-01-28 18:13:41 stop test_daemon one -> from test Running...
2018-01-28 18:13:42 stop test_daemon one -> from test Running...
2018-01-28 18:13:43 stop test_daemon one -> from test Running...
2018-01-28 18:13:44 stop test_daemon one -> from test Running...
2018-01-28 18:13:45 stop test_daemon one -> from test Running...
2018-01-28 18:13:46 stop test_daemon one -> from test Running...
2018-01-28 18:13:47 stop test_daemon one -> from test Running...
2018-01-28 18:13:48 stop test_daemon one -> from test Running...
2018-01-28 18:13:49 stop test_daemon one -> from test Running...
2018-01-28 18:13:50 stop test_daemon one -> from test Running...
2018-01-28 18:13:51 stop test_daemon one -> from test Running...
2018-01-28 18:13:52 stop test_daemon one -> from test Running...
2018-01-28 18:13:54 stop test_daemon one -> from test Running...
2018-01-28 18:13:55 stop test_daemon one -> from test Running...
2018-01-28 18:13:56 stop test_daemon one -> from test Running...
2018-01-28 18:13:57 stop test_daemon one -> from test Running...
2018-01-28 18:13:58 stop test_daemon one -> from test Running...
2018-01-28 18:13:59 stop test_daemon one -> from test Running...
2018-01-28 18:13:59 Shutdown BiotoPi Daemon
2018-01-28 18:13:59 Starting BiotoPi Daemon
2018-01-28 18:14:01 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:02 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:03 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:05 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:06 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:07 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:08 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:09 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:10 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:12 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:13 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:14 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:15 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:16 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:17 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:19 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:20 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:21 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:22 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:23 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:24 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:25 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:27 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:28 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:29 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:30 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:31 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:32 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:34 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:35 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:36 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:37 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:38 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:39 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:41 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:42 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:43 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:44 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:45 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:46 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:48 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
2018-01-28 18:14:49 Error - Unable to exec /Users/mvattersen/Sites/php/api/inc/bin/test Running...
